trade_id,date,stock_id,trader_id,volume_traded,trade_value
ce1fc083-9685-4dce-959a-b57915f7ce85,2019-12-15,1885,13769,3284,1255538.88
de1e8191-cd96-437f-abe1-d41c1a95e6d8,2024-04-26,1718,15945,1881,579536.1
fcea7a75-2811-415c-aa34-027e6d553894,2019-10-28,1200,12232,4900,797916.0
53a2b660-bf27-4729-bfe1-f319ea0006a7,2020-02-21,1452,16520,2963,244477.13
25828462-0ed3-4546-b565-95c1cecc047a,2021-05-05,1523,14554,1705,818809.2
3ec2765b-722e-4446-b93b-3d63b3495077,2020-04-27,1285,11486,1366,520104.5
44c68059-1457-4080-9514-fda857e045ed,2022-10-22,1651,16174,9596,2850683.72
49544fd3-9fd3-42d7-902c-3bffce7fc77c,2022-06-05,1973,10995,7628,3697062.76
b84c8d43-5af7-49a6-8a68-2befb314a32c,2024-03-15,1271,11648,6487,612048.45
8441c323-58e6-41f5-b764-722e1dc72a35,2022-11-29,1084,14967,1872,388514.88
b04e8d80-489b-4463-af87-89be567b0f72,2022-01-30,1445,15677,7772,883210.08
047f66a8-7a68-4ce8-9c20-16112f456f02,2023-05-29,1644,10155,5089,1770055.98
974c5ec8-8938-4c6e-9738-5b3793799f29,2022-12-04,1067,11439,7758,2729497.14
86bfef7e-8dc5-4808-9948-5f06e22bc649,2023-02-27,1968,10342,6245,643609.7
1a78f2b8-3e64-4afe-a94e-0356d7a364d8,2023-08-13,1389,14584,4225,1284231.0
5b68023e-b661-4eed-8908-9a60c217c76c,2023-07-28,1372,17273,3575,385349.25
4c41c30d-7c7b-45a0-a6a7-8127acc90db8,2020-03-31,1505,19762,3686,206084.26
dc4aefb2-b49c-490e-ae99-d9af96a435a2,2024-06-03,1111,12255,2495,619932.65
1960ea8c-070b-410b-b12e-e30f3aac5063,2021-06-02,1900,11762,6152,2663631.44
f9e3c5f3-dfe8-4155-969b-9190677eb307,2024-08-27,1900,17003,3310,1351870.2
173567d5-1d3b-4fa6-912b-d3dcbf2e8d43,2023-10-19,1797,11656,7778,2506616.06
b4f024f8-991a-4712-a220-5f3f840a8568,2021-03-12,1326,18222,8619,3337276.8
c268de68-21bd-45f1-8a52-897810cb0360,2023-10-10,1296,17241,4456,2009299.52
e7de5f28-1692-4040-b870-92667db4abd8,2022-02-03,1711,13294,4980,1782740.4
88e4ebbb-79ae-49dd-98dd-6933da72f384,2023-01-17,1695,11293,6630,246370.8
418b41ca-0da8-4a43-8451-965661909c49,2023-05-10,1707,11298,6944,2795029.44
a5a2b8a3-05d3-43ef-9f71-7498d6af2123,2022-07-10,1160,13368,2404,892076.32
299aa6a8-c28a-48bc-bf58-973b9aa84f08,2020-02-05,1645,16853,4266,1963938.42
f183c4ee-aef6-42f9-bfae-cbbd14c27aaf,2022-04-25,1072,13972,4564,1845772.88
50ac3322-db1d-42c3-8755-e6e8b3359e69,2019-11-24,1796,14022,5610,2755856.4
4bb2d93c-b0c0-4be3-bd14-fe08b05157bb,2020-11-09,1181,16381,6722,992032.76
a70be86d-7cef-4248-8d08-17e73db048c0,2020-04-04,1289,16668,2688,110100.48
e99e0749-07d3-431e-8dab-e2f0868fc70d,2021-05-27,1752,15284,5739,859013.52
758b2887-ad43-4081-8ff0-4579e8cae010,2021-02-28,1724,15764,7174,2755820.36
86f007f7-8321-4569-8a5d-88a35c486136,2022-07-15,1155,12444,6640,954433.6
28fbad0c-2e45-4114-a6b4-ea7e90508119,2020-08-06,1255,17538,4149,1739634.21
2aa98d93-1ef5-40be-8bfc-0a426aac6c45,2022-10-05,1943,17795,5329,1897656.9
5fad92cc-9901-4588-8198-1f5c3ad1c90a,2021-04-13,1755,17416,176,11489.28
d5b2ee36-3cdb-42c6-ab90-3210b172ec2b,2019-12-23,1276,11880,1405,104419.6
8a00f66f-c74c-4a2f-9058-57e4c7e82ebc,2023-08-03,1754,10887,1129,98200.42
f8d2611b-6d40-4a97-80b9-8228e2bea5d4,2020-03-06,1115,11077,4403,920579.24
05006057-22cb-4c77-9832-4a5985d4d617,2022-04-25,1363,18434,5610,182886.0
c19fe884-37d4-47e8-8f56-121002866f21,2024-06-12,1905,10163,8102,1142138.94
16781c28-2e25-4dca-8d32-7d24364bf4e1,2023-09-30,1128,10686,9243,3245309.73
3b3f9b19-e3be-4903-a036-c01b12c69ec3,2022-11-29,1653,14818,4375,579206.25
ead35d0b-3070-4a98-a74e-fc6ff7245bad,2022-10-19,1888,16550,6988,3262767.08
4a1c16e1-34c5-4e86-9006-7dfd9417e144,2020-11-07,1459,16545,5666,2687213.82
96952039-a97c-4955-b21d-49b075d12e84,2022-06-21,1731,19099,1341,102117.15
c0d6bcd8-10cc-43e9-8d74-75d90e3299eb,2023-10-24,1170,16290,2274,723222.96
cc451b3e-738c-4274-b848-729510cd0f93,2024-07-27,1792,12044,7622,2974561.72
35112b82-f859-4da7-8a80-1dfa71543c61,2021-07-26,1649,13898,6829,2953064.47
631fd3b3-230a-4754-9418-14c06ea1a886,2020-07-30,1454,14773,358,88583.52
0910c189-cf3c-4d0c-a329-2a6f441cd491,2023-01-13,1362,15621,2088,715975.2
86abb575-f022-481b-9920-9d3ffcd61bef,2022-02-02,1799,15738,3696,1282475.04
63e02911-9fda-4fa5-b955-8f879d24317a,2020-05-03,1964,18434,6243,2566247.58
f320b9ef-cbe1-4257-86c3-c1aa2f391d35,2024-01-08,1791,13861,568,69489.12
4538f22b-0074-4045-9b76-89a79f6aeaad,2020-03-31,1286,14664,1614,327109.38
1e08a27f-f43c-40e5-b1a5-f3d300e3b484,2020-02-27,1102,12237,5338,1412434.8
b3508c16-a87e-47d8-b68d-9c7deac527bb,2022-12-17,1519,10633,9790,1256252.8
852ec686-c9b3-48fb-bfe3-9fe0bb0dc259,2023-06-17,1247,15781,5333,387442.45
5ef0f96b-ba18-4842-bce4-1f8bbdad0708,2020-04-22,1935,14003,4240,1670856.8
be3e782c-7d73-452e-a030-1f8d2bcc7cd0,2023-09-17,1276,14295,5980,155838.8
4934bd59-c067-4cf8-9e7a-058163b55b97,2023-09-29,1401,16330,7256,870647.44
1ad3b8f9-3505-4648-ae6a-f97b7d2b1572,2023-04-14,1247,12517,3779,262640.5
54cd0185-d771-47d0-8e22-37d5d1b166ab,2020-07-15,1205,10563,2461,647981.3
0e3c37b4-8f9a-456e-bb19-b9ddf57925b7,2020-01-12,1545,15577,4675,282744.0
242af35e-5ae9-43a3-8fe2-a412c8793d07,2023-09-25,1745,12682,2654,78266.46
17dea090-f86e-4e1c-b76f-488365fffa2c,2021-09-19,1630,17788,3335,170218.4
5fc84622-0f4c-4413-b928-5670e21a6a8e,2022-03-13,1000,16452,9963,2428780.14
b8116ba2-b8da-41dc-9d84-f74745c79679,2022-03-14,1120,18747,195,42008.85
38cf68bc-d427-4a0a-bd20-8e4b53529ca2,2023-12-06,1022,13684,8070,2830149.0
b6449390-5df2-4ea7-a0ac-3a245eb2c843,2020-01-21,1360,15496,4471,2218823.17
9bf13a0d-1312-4047-9c4f-2f3ff5b3fc8a,2024-09-20,1439,10677,8462,3014249.02
d49d47a7-8ea3-4be6-ba50-2e42ace559a1,2022-03-18,1533,13670,8117,2183878.85
0c033e87-831f-4d98-9471-a4e0b2198992,2024-09-15,1027,12945,7185,919464.45
72074888-6586-4b54-a96c-daab89f16395,2020-11-07,1445,17442,7572,762576.12
028d2794-8dbc-437a-95f1-1669603042b4,2022-05-30,1106,16471,794,222724.94
f38aba91-8f21-4378-9744-99f5bd3a0664,2022-02-03,1080,14443,4474,1225697.04
aa35a2e7-266e-45b4-912f-aa19463872ef,2019-11-15,1160,11315,6730,2675175.0
d3d28ac8-6886-4aac-8d1b-f4c3b25ae680,2022-08-29,1002,14243,8940,3562321.8
1e1297d0-7b86-41d3-a51e-626afd3daf76,2019-11-18,1430,14856,7846,3186260.6
cbdac1e7-f3e4-46a5-bc8f-acb4dba0825c,2019-11-19,1769,17861,4437,1714767.39
1d62e3c5-d8e8-4f6d-b9de-f2495827ace9,2022-07-08,1222,19822,4557,1170237.6
47cffc1a-ddbf-4995-8997-0ca54941e21e,2020-11-07,1147,10685,2238,929105.7
1ca5131d-d644-4335-ba68-0bf93b43da6e,2022-12-26,1008,18541,5574,2134061.64
b4ea8ab4-0c05-4ae7-b342-f47f58a7358b,2023-02-22,1096,11844,1720,64689.2
a11b4009-cde7-433a-8d37-831cd80a0842,2022-11-19,1684,17087,7384,2530939.84
3f188458-9695-4625-8c43-4b073f18261b,2024-08-06,1361,16148,805,67829.3
6cab7b55-3c85-495f-93d6-db9a7b69005c,2021-01-18,1305,17708,1711,411581.05
b32467a6-adad-4366-adc8-c4986eedc6a6,2020-08-19,1645,11205,3945,1520836.95
aad9bfde-4c01-47f1-be34-bedf29fae393,2022-09-20,1043,10074,4505,1694645.85
7158c5f6-bc29-4986-8e89-3fced7ab71f3,2020-03-02,1207,14683,9901,4549311.48
428e7a9f-29ad-42a7-9add-2bab05834716,2022-01-26,1159,10311,6357,2582721.96
4af8aafa-a7ab-432e-8364-cbe2f1bb1b6e,2021-11-01,1049,18628,6383,647108.54
82e6d335-17f3-493e-b907-05b6384c37e9,2024-09-24,1255,12626,7612,178805.88
9ec57917-0f77-4b8f-9a2c-b8ac600b0584,2021-04-25,1591,13795,3285,737876.7
bf387122-bfc0-494b-91c8-e412ae4077f5,2022-03-22,1414,11934,9898,3909017.14
37ae55c5-1f47-4cd3-9353-30b1391abb3d,2020-12-27,1253,15940,3333,192014.13
42d7d670-d0d4-49da-9649-fafd79bfeeb1,2021-04-11,1878,10546,8467,1371061.31
98b402b8-314f-4239-9c0a-0536868f3a22,2024-06-26,1786,18146,5214,1648093.26
2f94b8b6-323d-4edb-ae24-e31af80efa33,2024-09-13,1409,15398,2076,278536.92
5db47f96-6048-4951-a6f8-8f2159494ddc,2021-09-14,1862,18441,2820,528806.4
65bced51-705f-4809-8e77-da364e13bb03,2022-08-26,1649,18570,1396,204109.16
5ae80368-0e18-49e7-b06c-a60eb3385205,2020-01-15,1797,15564,4053,1342596.78
14b48b3c-b2d7-4339-8c0c-95952cb2ec4d,2023-01-14,1009,15467,1393,335392.61
dd7fa086-5ef5-496d-9539-636b1b36417b,2023-07-23,1045,17565,4730,702972.6
7a8a92d6-d111-400c-9d16-61c4d483bd87,2023-02-21,1087,17193,4195,111293.35
dc89755b-66f0-4d71-9a85-f6ac25876c1e,2020-09-21,1600,11599,4368,193895.52
25eb5506-3103-401a-bdfa-be8384389b70,2021-02-28,1668,18483,5374,2122461.3
31446048-7474-464d-bf4f-51c3f9d71176,2024-09-23,1089,18502,550,225082.0
a04a9733-c045-46f9-aab6-1b9b956ea723,2020-04-07,1588,16027,3069,1186997.13
37df0ac3-d480-4f95-8de4-038d4477b7c8,2020-10-25,1193,19174,9728,1086131.2
50302a20-9f3e-428c-be58-8ef29262b10c,2022-11-24,1631,12294,9051,2684345.58
e82763c1-4df3-4837-a53a-fc4d1823f849,2021-04-11,1507,12368,1579,702354.99
8bc74025-4475-4d5e-af49-f774ea0fbe2b,2019-12-19,1023,17133,3210,542714.7
4f62f526-1dcd-45c7-b5a4-5784cd93a719,2020-08-25,1100,14420,2134,742013.14
ec1d5cad-2ff3-4c1e-8b7e-d522dbec6e10,2022-12-29,1397,16042,8364,3684676.56
fcbaaf44-fe04-41de-affb-ecd90e576d6b,2020-08-01,1848,12660,4568,1536994.96
83c1557a-97d6-4aa0-92ef-c052dba5f404,2024-02-14,1339,19438,8981,2811142.81
75894cb9-3421-4545-af56-c7af6c846af5,2021-01-04,1783,14243,1183,329749.42
d2e61396-8e3d-4ff7-a5cf-1384741ca216,2022-08-29,1028,12597,1652,527599.24
ba0f1491-f495-47f0-965b-aad21ab57bf6,2023-07-11,1422,12670,6641,1733633.05
42cee0c4-3baf-4c84-8b02-d6e21c49d86d,2019-09-30,1146,12286,8973,3773415.69
465145ec-1346-4dc9-83d4-0b8382057b60,2023-08-22,1239,16105,321,153710.85
441a85ac-573e-4985-b0d9-a1a86098151f,2022-08-30,1924,15456,4040,428926.8
0e1df158-bccf-416f-bc49-62cd0d9fd466,2024-05-08,1604,12469,1452,286958.76
53153045-f129-466b-9e73-92cce20e943c,2023-10-27,1389,14060,7515,1076523.75
8fb7467b-011e-4dc2-beb5-a526176f9127,2020-06-13,1378,17272,1694,799059.8
7cb05b36-088d-4672-b1dd-d8cf461eb486,2021-09-23,1415,18026,4332,91578.48
2cf91224-c57f-4bc7-ac58-8c6aff81c16d,2023-11-09,1420,13439,6194,2916506.84
ddbd52da-72a3-4c2d-9366-da10ec93f09c,2024-05-20,1989,15524,5897,2524328.79
db8b37fd-b2a7-452b-9905-0864e726ad78,2022-01-23,1452,13702,1768,542033.44
428ee5a3-2c2c-413e-88bc-9e4cb12309c0,2021-09-18,1194,16897,6361,152854.83
714022b2-8cb8-4b72-a40a-c42b97019877,2020-03-31,1911,10794,7701,424248.09
98124543-5a8a-40fb-8341-eab307b42f80,2020-03-18,1478,16349,3921,1348510.32
556560be-987d-4279-81d8-392c6db9565b,2019-12-24,1999,10543,4288,452641.28
fa481f73-bfdd-4bfc-a83a-eff3d4be759e,2021-01-23,1741,11172,219,11631.09
227e5d6e-6550-4bbe-9403-885e654d4c27,2024-08-20,1548,17812,2480,777628.8
032a2cc9-505f-4c9f-a0a2-2430527d5cb8,2023-01-25,1625,13078,9465,3027474.9
c3d1b491-9c31-4278-afcc-fedf1d723e02,2023-04-15,1648,11282,9444,363688.44
a61b0c0b-8c21-4447-bbdf-9823ca042b76,2023-10-26,1610,17721,4002,1685362.26
2180a434-c013-4550-adf0-affb2198f565,2021-05-11,1797,11901,4083,422182.2
c99ac168-06f2-4eb0-8d11-757077562f33,2020-02-11,1823,11823,6952,925519.76
ad875813-04c1-4517-b196-bf00057d84d4,2023-03-26,1184,18750,9782,3675684.32
bdd51bec-e843-4afb-9cd0-6a9751e0425c,2022-12-29,1167,14182,3179,965621.25
924d8579-6048-406e-88dd-ef0266a1f51d,2020-12-18,1575,19456,8338,3897347.96
e6a67534-c2d9-4ef7-ae8c-ed878a3032c6,2020-04-11,1502,17943,5999,492337.93
08cfc2d8-63cd-450c-9e50-7cf36f5038a7,2022-08-12,1816,18012,6794,1464039.06
c9ef6362-a808-431c-99fe-c457dd26054c,2020-12-23,1777,13215,8812,324810.32
fadd9a7d-7f25-444f-bfb3-528f24202fa3,2023-12-04,1969,11303,9876,4244902.32
39aa74ce-1444-4f87-b005-bf9034097217,2022-06-07,1587,18347,7737,3150893.25
c4f74f7e-4696-4f0f-8191-ab3a12b57e9b,2023-01-12,1902,15195,4834,1089148.54
852bd702-5d03-4daa-bf6b-4f9d40a87603,2020-10-10,1096,18481,2270,330852.5
7af8b8b2-7950-428a-beb2-fa8fe41a258d,2021-03-07,1243,17979,1473,91635.33
d3d3f73f-7d0a-433e-8ee9-15842b1d9351,2020-12-31,1248,17513,4591,1430831.06
50c628e5-837e-47d0-b29b-4ee7edb6cd1b,2021-01-21,1868,12275,8668,1607133.88
5ee744e5-d02f-4b3b-aa04-576926d14188,2022-01-31,1927,12216,296,109129.28
8749fa5f-f1fb-4239-b10a-e57a95a04ac9,2022-03-13,1277,10996,4989,1241412.87
640f0d02-f876-4f52-9180-bda6ed026607,2024-03-08,1945,12820,5546,576784.0
241a529f-bac3-420e-a55c-0f009ef24a89,2022-07-14,1190,14929,2101,742010.17
836a2321-f304-4eaf-b3f9-c167c96159b7,2020-10-17,1858,12081,8469,1644764.49
46a84369-230c-4c72-8d6b-744d9ddca3d5,2024-01-22,1041,11665,8867,1624168.39
1cff675f-84c4-456b-a171-d53a3fa1b093,2020-02-25,1517,18143,6996,1154130.12
bf85a99b-c192-4b28-b673-6b19f66f2431,2024-06-01,1136,19875,4429,192307.18
94762c02-eff5-4f2c-afa1-514fa4a748cc,2022-07-23,1762,14071,9877,818803.3
89b29790-394c-4e1c-af07-9517b7f2081e,2021-05-19,1878,12196,3400,1340280.0
59eda546-e3a2-4b0c-871e-81a9c8410b52,2020-11-25,1470,17369,3483,571003.02
d7c4e0e4-3c23-466a-9e6e-3c9d62250d20,2023-11-19,1052,14481,6111,2684256.75
5df71e7e-a8bf-464b-adff-85975172bff8,2023-01-16,1029,14734,2995,89700.25
6a1d7f57-f7c4-4028-8a58-9d1c687b4129,2023-04-16,1776,17507,9278,3429519.92
5117bfdb-7e30-421d-8908-f4dc3d768a7b,2023-10-10,1338,14784,864,210297.6
7d0303c3-3ab7-4fde-9ec7-6162f1be956d,2024-02-25,1481,11486,712,55500.4
399a3de9-65e0-4562-81bc-112eea976e80,2020-11-02,1915,17868,8343,454526.64
c6bb12b7-67e9-4882-b235-aa6c680bdeee,2021-09-29,1746,18510,4611,443993.19
f48eb737-4d0d-4a9d-bc88-08da93f81de1,2023-03-19,1987,12313,1254,564801.6
c34da2d5-721e-47af-993a-8951bfc7e287,2021-12-01,1645,13505,5290,1005629.0
eac39431-a39f-489d-be65-3eba00c59324,2022-12-27,1568,17877,1097,166403.93
9bdd46f3-ddef-4112-aa4c-ac2fed1b0065,2024-07-19,1313,17856,8131,1844517.35
ea9c8766-2b3e-4af2-a71d-c27fe63d4f73,2021-05-26,1122,12964,4889,924021.0
2e499869-474c-4c08-9bc1-7d3204838036,2019-11-23,1358,16220,5185,1413793.95
a64d8331-0df9-4ae2-815a-8e9a8527f5c3,2022-05-26,1849,19736,6831,915080.76
3269776e-7f21-4706-880c-a1c8f9449eef,2020-09-04,1193,19292,4989,1840491.99
f81a5c9c-6531-428a-adef-3370cb47bd7e,2023-04-26,1962,18193,8677,2738374.43
2d3cf5db-b29e-409a-ab51-681f13934082,2023-02-27,1039,11763,2862,375580.26
8868a5e5-43ab-4759-981f-93af9812a439,2020-01-31,1809,13328,5568,214813.44
98867e66-02d4-4e4c-9849-acaddcd279ad,2024-09-13,1802,10152,3163,352642.87
214a95b4-8f95-4c13-8f6e-eece69f9c057,2019-12-30,1823,12827,9823,1794367.41
b8063f17-3c98-492b-b086-d84d4b9c6a1e,2021-10-21,1909,10546,6768,3213581.76
ab9c5c39-3136-42d9-b62a-4a05f38d32a1,2021-01-17,1919,18900,9966,1522505.82
8b01bd5a-0561-4b03-80de-9cd927d90d83,2023-04-08,1723,17986,3598,1632448.58
00cf2f64-89c7-403a-b709-5a3bc58394c7,2020-07-01,1025,19585,291,105376.92
07472cda-42f7-45d6-bec1-09f8e7fff2f2,2021-07-23,1784,10852,8654,828101.26
92e97b19-dc4c-4aaa-b178-044db99f65d6,2020-02-27,1866,12709,3117,691662.3
8ce5d402-6c14-41d1-a22a-06e7691470e4,2021-12-27,1038,15651,3537,1680287.22
87604cbc-70d8-4932-ae9f-69cd80136971,2024-01-16,1422,12857,4609,2144014.62
bd60187a-0aa5-448a-8c89-1a4e201ef837,2023-03-31,1139,13039,1572,778108.56
e0e94956-940a-4c04-bbaf-4dbe99b72279,2020-01-29,1526,17770,6949,2985151.42
e3ab0541-0ec1-4267-8164-aefcefedf649,2019-11-17,1648,16389,731,179292.37
e6187706-91df-4e10-ba37-d7af61838517,2022-06-17,1762,12887,9874,2204173.02
527b1d5b-df0f-4235-8c6e-3289b7b5d64d,2022-02-07,1904,10198,863,326343.45
666dbf90-c059-4e06-b0ac-99a797ad54eb,2023-02-11,1847,15994,7101,1671504.39
993f9551-1c7f-4d0f-ae1d-cb84357fff41,2022-10-21,1017,12545,2122,855293.32
f71546fb-fdba-467a-b1c2-b979bf11b35e,2024-09-24,1684,19158,2349,377484.3
2d4e7006-fca9-4833-bf6f-f3a52b9e77fb,2024-02-18,1815,12913,8172,3728475.0
21ec458f-5f86-4216-9eb0-8a66b5e7c052,2021-12-12,1438,14983,3488,166935.68
3dea99c9-b6f2-4fd9-bb87-4cd9e68d12ba,2023-03-29,1119,19725,4846,2321863.98
f5fcbedb-703d-4cd9-bfd5-973aa4296d37,2022-01-20,1377,18190,5983,2540740.78
407bc6a3-0dbf-456e-88d3-28187640b0aa,2021-08-10,1572,11043,5660,1699811.2
e860b603-3ed2-4689-992f-e585e3b110c2,2023-11-07,1900,13088,583,76804.42
6f599486-3128-4c7a-83a2-7ab4a94c2ed7,2019-10-04,1649,14672,6374,374153.8
7741e8af-ee29-4ac8-9ee0-ac511eeb48ad,2023-07-07,1479,16774,1316,602056.84
b74a688a-b324-4687-bb1b-8c8b7405eb3f,2022-11-04,1263,17605,3630,1070632.2
9e05e09b-d578-4186-b82c-0965a0f76e62,2020-05-13,1051,17777,234,94657.68
a75f9d37-72de-4d78-b12a-f8e922846df8,2024-09-18,1090,13344,2619,1104510.87
80d9ff1f-6c0d-415a-9754-1a30b4db1cd8,2022-04-04,1512,13560,9027,954785.79
169d63ce-517f-4024-914c-685e5f558927,2023-12-21,1137,13706,5362,2172682.4
3d4a36c4-936b-43bd-98c4-b8ca0bcb0a7b,2023-09-16,1808,15458,3263,323298.04
e9c0ec48-15a4-4c7d-ba61-4cd1d8697030,2024-05-10,1103,14078,7419,884493.18
a408cb45-2dde-4d2c-9ca4-8ef200c15bf6,2024-08-28,1805,16781,2616,419423.28
c74c4be1-e0a4-4656-876e-152b6566ac09,2021-08-17,1409,17022,9038,2299357.58
d2781ca9-4ebd-4c04-a8ca-b9bfbcc3e7a3,2022-04-12,1959,13130,1771,499793.91
a81c3988-5ed5-40e0-865d-da5bd4ef84c8,2021-07-05,1331,17597,3374,785568.42
45666293-ccdc-43df-88c1-00e7ef3f5acd,2021-03-19,1915,11471,387,185280.12
a637b4d5-6e80-4175-8352-8a622b2d7847,2022-01-20,1466,18670,687,312784.23
75dd8ce3-1153-471a-b645-d9b3812a0718,2021-05-30,1448,15497,1048,204758.24
829e53b8-43a6-49a5-a8be-a83ed5f74d41,2022-07-30,1809,18020,2560,853222.4
7bb9a905-9092-4eb7-888e-ab3484aa7529,2024-03-13,1052,11737,3792,770648.16
40007a30-bde9-4e73-90a5-4d66628f2bf5,2023-06-11,1597,15203,8118,1370967.84
0ef5bc62-6b65-4c3c-a8eb-1d4f063f32b0,2024-03-11,1932,12129,2258,323526.24
c4e4689a-56fd-431d-a14a-e56e06385f79,2020-09-14,1068,19260,3923,351932.33
fa0124a4-ffcf-41db-a8cf-bd24c726298a,2022-03-31,1839,11156,6217,1154621.24
c72766a8-00a7-4152-b887-bb8366b9b27a,2022-07-27,1799,15414,7636,2967807.76
b5750b8f-2874-4a27-9289-9fc00232330d,2022-08-29,1103,18222,5154,1011317.88
3d4a53a1-20ac-47f4-8a35-1a184a791c24,2024-04-20,1415,15889,9295,4322546.8
25dffccc-d348-43d2-bfb3-45c147b7f62c,2020-06-26,1631,16934,4884,2233892.76
0f10378b-5532-42f4-b8ea-55a4eba9b414,2023-01-30,1637,17057,9396,2594235.6
db4705f3-3498-448d-9573-16b983cb9e02,2023-10-29,1095,17977,5929,1882931.82
9a431672-656a-4662-b0b6-e397d287f9b9,2022-05-13,1940,17955,3549,1245947.43
26a163a1-8ad0-4da1-9fe4-2a60a7329d90,2020-03-21,1580,19428,790,360500.7
81953c4c-a841-4463-b4b9-41ac9d44fffd,2024-02-19,1376,13728,1565,638598.25
e44991d8-bfcd-40fb-bb7f-0197faf2806b,2023-12-25,1555,10521,6331,2987029.11
534a2959-d769-453f-bbd3-9cfa5fcfb214,2021-08-07,1703,17398,7082,3430379.16
8b77df62-8279-44eb-9cd4-6bb1a79f2af5,2020-10-05,1692,17670,1271,173186.46
2b6e7865-8592-4a5c-941b-7853115b070d,2021-03-11,1516,16152,2911,660622.34
63d7b956-8562-44fc-a317-88519dcb838f,2020-07-19,1631,12344,2905,397142.55
6fbc1049-e0f0-4d25-a78d-e8abc7a28058,2023-04-27,1978,19050,9337,241174.71
155a69e0-8310-4546-b8ca-aeb28e59fce8,2024-01-13,1625,18046,3131,508255.23
e03fd28c-6909-4d7c-a52b-17794c544660,2021-11-29,1292,18863,7847,2114452.62
864d5247-02ed-4eef-81a3-e635f4454671,2024-08-15,1628,12880,5351,649825.44
7390243c-8ed7-4ac8-a259-d5925be0b55d,2024-08-25,1192,11539,2652,846995.76
26ee48e4-48ff-4ed9-a507-aac53d28d67c,2021-08-26,1821,17996,8677,2000916.2
c78e215b-fe4a-4f6d-aae7-055a970117fa,2024-09-18,1583,12218,5409,2561594.22
02aed5a5-4f27-41f1-9b26-bbe4239240da,2021-11-09,1371,17804,7776,2632798.08
9f6ba81f-198e-4146-b372-2eab4d6e3622,2020-02-04,1292,18093,2777,57456.13
cbe6110f-59a3-41e5-9f74-e9570c175a2c,2024-03-09,1627,16143,2989,127181.95
16cbe4ed-9fe6-45a8-973f-fc4c7a83e17a,2022-07-08,1036,10873,4093,640881.94
eedcd607-3b93-44c1-b778-a60c0b1e61f0,2023-01-05,1714,14839,4268,1704340.44
eab14427-5230-4d80-8d2f-089d8eb1e383,2020-10-17,1625,16611,5579,1620866.87
673b7f14-baad-4d00-b5d2-0cdaa2c23a48,2020-09-24,1927,19133,6654,3091781.1
0bce46e2-6ed7-438d-9bbf-3036a711f686,2023-10-29,1342,19956,9409,3341041.81
913d2b66-b050-49df-9814-f291123e0e38,2021-10-15,1288,14224,8901,1828532.43
3a03512f-129c-4998-8872-bcd1f773597d,2020-01-24,1862,18776,1081,269017.66
a9dfa055-8f59-473e-9009-a7e5364f018e,2022-05-03,1602,18279,8937,441309.06
8e238c8a-232c-4565-bfeb-8666a9ce96a3,2022-05-18,1446,13525,3713,1849408.17
d165fbbc-1f0c-4a39-a961-d4cdeff43e8e,2022-08-10,1619,19467,8947,778478.47
66badaf3-65a2-43b8-9dc0-5e85e8a12a5f,2023-08-12,1159,13846,4236,96199.56
f12e3952-a902-440a-9ae6-e3001688bbf6,2024-09-07,1487,15156,3972,575105.88
62b3e58c-3183-4394-a003-06b51a99b39b,2020-11-04,1934,13912,1958,430485.88
5f4527c0-bb9c-408c-aa9e-b6bf7de9d15a,2021-06-24,1006,18528,4766,389811.14
73296625-31fe-445d-a142-f27422e3ae2e,2023-06-29,1023,11570,1452,528034.32
28951d34-ee91-4df3-bfc0-96b622689c2d,2024-08-06,1561,19941,1489,46218.56
3c339c4f-1488-446b-823c-738ee6c5dc5c,2019-11-09,1128,17439,113,7993.62
b30261b2-e1e7-48b3-8004-ce705937d7fe,2021-06-12,1090,15650,8589,504260.19
bcbd5fd7-f8ee-4c18-85eb-b66d33673c35,2020-01-04,1365,13316,4441,263040.43
38e5d249-7a29-4869-811e-f5fad50a4916,2023-10-26,1017,12634,2849,312734.73
0fe4c785-9208-4361-8fa2-a679c8f84838,2022-12-31,1182,18696,4258,442619.1
b95e4981-36e4-4498-9e1b-ceda9f4c7a5e,2021-01-20,1480,11334,7593,3476682.84
79e25304-db82-4b92-bd8c-ca3ae20cee0c,2022-11-19,1345,13546,6209,994309.26
2fcd66a6-807f-463b-a7e5-62887d2ccc5d,2024-04-13,1205,14464,3172,281483.28
1fdaddaa-a03a-4ec8-b9ce-502101bb2420,2020-05-25,1280,19672,9752,463512.56
8977ab7e-d155-4937-acb5-b14b6c2cee0f,2021-03-13,1859,19317,6867,2970595.53
acaa4931-b0ec-47b6-b7fb-bfb46637e2ee,2024-03-16,1813,18927,5925,1539078.0
174c07b8-f13b-48eb-b6c6-f9fec1519e2a,2023-07-03,1425,15876,6186,2095383.78
19f3442f-c4ea-4713-a09e-f7509743d2c3,2021-07-11,1220,15068,1095,375387.9
a377aa4b-6925-49cf-82a3-ad719cf7680a,2023-09-20,1327,11997,1597,82788.48
9c563ce1-0aa7-4d82-860c-793c715cb9c1,2022-05-02,1442,12059,8654,1944813.42
7c5b7022-9644-47e6-88ae-ae4b1eab8670,2020-10-06,1797,15458,1571,410533.72
053b9fc8-de31-4ec3-a987-02b0620aabf9,2023-10-17,1567,16544,3427,1435947.27
